Booking_ID,Booking_Status,Booking_Value,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance(km),Ride_Time(min),Date,Time,Vehicle_Type,Vehicle_Image,Payment_Method,Customer_Rating,Driver_Rating,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Total_Bookings,Canceled_Bookings,Canceled_Percentage,V_TAT,C_TAT
RAP20250708458,Completed,100.64,CUST_8242,DR_182,Pune,Hyderabad,5.99,33,2025-08-07,22:11:00,Auto,rapido_bike.png,Cash,4.9,3.6,0.0,0.0,0.0,None,929.0,118.0,12.7,13.0,36.0
RAP20250708459,Incomplete,184.89,CUST_1782,DR_551,Hyderabad,Hyderabad,2.95,43,2025-07-18,18:26:00,Auto,rapido_bike.png,Cash,3.2,4.8,0.0,0.0,1.0,Customer cancelled early,977.0,117.0,11.98,7.0,12.0
RAP20250708460,Completed,174.04,CUST_9566,DR_164,Bengaluru,Pune,14.14,34,2025-07-26,04:46:00,Bike,rapido_auto.png,Wallet,4.1,4.3,0.0,0.0,0.0,None,1009.0,133.0,13.18,10.0,27.0
RAP20250708461,Incomplete,117.34,CUST_2684,DR_911,Bengaluru,Delhi,17.16,30,2025-12-07,00:19:00,Bike,rapido_auto.png,Cash,3.2,4.8,0.0,0.0,1.0,Customer cancelled early,1006.0,117.0,11.63,21.0,33.0
RAP20250708462,Cancelled,90.73,CUST_7399,DR_994,Delhi,Bengaluru,6.99,18,2025-07-27,05:49:00,Auto,rapido_bike.png,Wallet,5.0,3.0,0.0,1.0,0.0,None,961.0,112.0,11.65,24.0,17.0
RAP20250708463,Completed,165.1,CUST_6051,DR_638,Delhi,Hyderabad,10.7,52,2025-06-07,18:31:00,Bike,rapido_bike.png,UPI,4.5,4.7,0.0,0.0,0.0,None,987.0,120.0,12.16,22.0,30.0
RAP20250708464,Completed,237.49,CUST_8274,DR_935,Delhi,Pune,22.18,15,2025-07-28,11:50:00,Bike,rapido_auto.png,UPI,4.5,4.3,0.0,0.0,0.0,None,999.0,115.0,11.51,9.0,18.0
RAP20250708465,Incomplete,59.18,CUST_1858,DR_737,Delhi,Hyderabad,13.38,12,2025-07-23,22:34:00,Bike,rapido_auto.png,UPI,3.9,3.2,0.0,0.0,1.0,Weather issue,952.0,96.0,10.08,5.0,36.0
RAP20250708466,Completed,205.81,CUST_1076,DR_769,Bengaluru,Pune,21.68,17,2025-02-07,20:05:00,Bike,rapido_auto.png,UPI,3.2,3.7,0.0,0.0,0.0,None,998.0,122.0,12.22,27.0,27.0
RAP20250708467,Completed,149.46,CUST_1797,DR_842,Hyderabad,Delhi,14.34,55,2025-07-30,01:05:00,Bike,rapido_auto.png,Cash,3.6,4.2,0.0,0.0,0.0,None,950.0,103.0,10.84,24.0,34.0
RAP20250708468,Completed,145.62,CUST_7183,DR_683,Delhi,Chennai,15.85,57,2025-03-07,22:57:00,Bike,rapido_bike.png,Wallet,3.4,5.0,0.0,0.0,0.0,None,940.0,109.0,11.6,18.0,28.0
RAP20250708469,Completed,241.57,CUST_4305,DR_868,Bengaluru,Chennai,15.17,51,2025-07-17,09:04:00,Auto,rapido_bike.png,UPI,3.2,4.4,0.0,0.0,0.0,None,994.0,133.0,13.38,28.0,26.0
RAP20250708470,Completed,163.29,CUST_5091,DR_335,Hyderabad,Chennai,4.7,54,2025-07-17,01:46:00,Bike,rapido_bike.png,Wallet,3.4,3.4,0.0,0.0,0.0,None,994.0,133.0,13.38,18.0,31.0
RAP20250708471,Completed,212.71,CUST_7138,DR_461,Hyderabad,Chennai,2.66,5,2025-07-28,00:33:00,Bike,rapido_bike.png,UPI,3.6,4.1,0.0,0.0,0.0,None,999.0,115.0,11.51,22.0,7.0
RAP20250708472,Completed,143.18,CUST_4908,DR_981,Delhi,Bengaluru,18.38,5,2025-07-16,23:09:00,Bike,rapido_auto.png,Cash,4.3,3.4,0.0,0.0,0.0,None,935.0,112.0,11.98,19.0,17.0
RAP20250708473,Completed,84.97,CUST_4276,DR_414,Bengaluru,Pune,15.74,47,2025-08-07,11:58:00,Bike,rapido_auto.png,UPI,4.4,4.6,0.0,0.0,0.0,None,929.0,118.0,12.7,8.0,9.0
RAP20250708474,Completed,182.79,CUST_2497,DR_790,Chennai,Bengaluru,9.69,42,2025-07-25,18:40:00,Bike,rapido_bike.png,UPI,4.9,3.1,0.0,0.0,0.0,None,964.0,134.0,13.9,21.0,10.0
RAP20250708475,Cancelled,233.1,CUST_1262,DR_553,Bengaluru,Chennai,15.32,12,2025-07-28,05:13:00,Bike,rapido_bike.png,Card,4.9,3.6,0.0,1.0,0.0,None,999.0,115.0,11.51,10.0,26.0
RAP20250708476,Completed,215.07,CUST_7908,DR_859,Hyderabad,Chennai,14.32,37,2025-06-07,01:24:00,Bike,rapido_bike.png,Cash,4.3,4.6,0.0,0.0,0.0,None,987.0,120.0,12.16,6.0,15.0
RAP20250708477,Completed,73.64,CUST_1457,DR_798,Pune,Delhi,18.79,23,2025-07-28,11:06:00,Bike,rapido_bike.png,UPI,3.1,4.6,0.0,0.0,0.0,None,999.0,115.0,11.51,28.0,21.0
RAP20250708478,Completed,99.72,CUST_1238,DR_972,Delhi,Hyderabad,15.12,32,2025-07-31,03:30:00,Auto,rapido_auto.png,Card,4.4,4.8,0.0,0.0,0.0,None,966.0,106.0,10.97,22.0,12.0
RAP20250708479,Completed,143.71,CUST_6523,DR_867,Hyderabad,Chennai,16.99,58,2025-07-23,13:35:00,Bike,rapido_auto.png,Wallet,4.9,3.7,0.0,0.0,0.0,None,952.0,96.0,10.08,22.0,27.0
RAP20250708480,Incomplete,155.75,CUST_4148,DR_427,Chennai,Bengaluru,14.36,35,2025-07-27,05:54:00,Bike,rapido_bike.png,UPI,4.5,4.3,0.0,0.0,1.0,Network issue,961.0,112.0,11.65,10.0,22.0
RAP20250708481,Completed,72.64,CUST_2035,DR_998,Chennai,Bengaluru,5.23,25,2025-03-07,10:57:00,Bike,rapido_auto.png,UPI,4.5,3.8,0.0,0.0,0.0,None,940.0,109.0,11.6,6.0,32.0
RAP20250708482,Completed,80.6,CUST_4613,DR_242,Chennai,Bengaluru,21.63,26,2025-07-27,03:20:00,Bike,rapido_bike.png,UPI,3.1,4.1,0.0,0.0,0.0,None,961.0,112.0,11.65,9.0,37.0
RAP20250708483,Cancelled,196.94,CUST_2582,DR_940,Chennai,Delhi,10.94,59,2025-07-16,04:57:00,Auto,rapido_bike.png,UPI,3.2,4.0,1.0,0.0,0.0,None,935.0,112.0,11.98,10.0,25.0
RAP20250708484,Cancelled,190.67,CUST_3750,DR_222,Bengaluru,Bengaluru,6.36,26,2025-07-18,16:32:00,Bike,rapido_bike.png,UPI,3.9,3.8,0.0,1.0,0.0,None,977.0,117.0,11.98,25.0,23.0
RAP20250708485,Completed,214.63,CUST_3736,DR_172,Hyderabad,Pune,24.22,55,2025-04-07,00:02:00,Bike,rapido_auto.png,UPI,3.6,4.3,0.0,0.0,0.0,None,952.0,117.0,12.29,29.0,31.0
RAP20250708486,Completed,235.24,CUST_1721,DR_265,Chennai,Pune,16.84,53,2025-07-20,09:38:00,Bike,rapido_auto.png,Cash,4.4,3.6,0.0,0.0,0.0,None,906.0,109.0,12.03,10.0,33.0
RAP20250708487,Completed,97.82,CUST_7810,DR_551,Hyderabad,Delhi,23.14,12,2025-08-07,13:01:00,Bike,rapido_bike.png,UPI,3.2,3.3,0.0,0.0,0.0,None,929.0,118.0,12.7,14.0,11.0
RAP20250708488,Completed,219.11,CUST_9396,DR_867,Hyderabad,Pune,7.27,8,2025-07-18,11:17:00,Bike,rapido_auto.png,Wallet,4.9,3.1,0.0,0.0,0.0,None,977.0,117.0,11.98,21.0,21.0
RAP20250708489,Completed,176.52,CUST_2764,DR_424,Pune,Delhi,16.76,11,2025-07-27,13:36:00,Bike,rapido_auto.png,Cash,4.2,4.4,0.0,0.0,0.0,None,961.0,112.0,11.65,20.0,8.0
RAP20250708490,Completed,240.71,CUST_6359,DR_695,Bengaluru,Delhi,11.66,41,2025-07-14,00:23:00,Auto,rapido_auto.png,Cash,4.2,3.9,0.0,0.0,0.0,None,957.0,113.0,11.81,11.0,29.0
RAP20250708491,Completed,89.86,CUST_6286,DR_533,Pune,Delhi,2.5,20,2025-10-07,01:32:00,Auto,rapido_bike.png,Cash,4.0,3.8,0.0,0.0,0.0,None,953.0,113.0,11.86,16.0,8.0
RAP20250708492,Completed,89.33,CUST_4105,DR_350,Delhi,Pune,12.65,35,2025-08-07,09:41:00,Bike,rapido_auto.png,UPI,3.4,3.4,0.0,0.0,0.0,None,929.0,118.0,12.7,29.0,12.0
RAP20250708493,Completed,184.94,CUST_4393,DR_875,Delhi,Chennai,9.6,14,2025-04-07,20:37:00,Bike,rapido_auto.png,UPI,4.1,5.0,0.0,0.0,0.0,None,952.0,117.0,12.29,16.0,32.0
RAP20250708494,Cancelled,234.25,CUST_9875,DR_977,Delhi,Pune,3.56,57,2025-02-07,23:21:00,Bike,rapido_auto.png,UPI,4.1,3.4,0.0,1.0,0.0,None,998.0,122.0,12.22,28.0,10.0
RAP20250708495,Completed,211.4,CUST_7472,DR_609,Pune,Delhi,19.12,55,2025-07-19,21:05:00,Auto,rapido_bike.png,UPI,4.6,4.2,0.0,0.0,0.0,None,980.0,121.0,12.35,10.0,15.0
RAP20250708496,Incomplete,189.95,CUST_8010,DR_936,Hyderabad,Hyderabad,14.41,26,2025-07-15,15:47:00,Bike,rapido_bike.png,Cash,4.5,4.6,0.0,0.0,1.0,Weather issue,958.0,109.0,11.38,26.0,11.0
RAP20250708497,Incomplete,115.21,CUST_2979,DR_322,Delhi,Pune,2.28,18,2025-07-28,00:58:00,Auto,rapido_auto.png,Wallet,4.3,3.5,0.0,0.0,1.0,Weather issue,999.0,115.0,11.51,5.0,29.0
RAP20250708498,Completed,187.91,CUST_4807,DR_172,Delhi,Hyderabad,7.21,10,2025-09-07,08:08:00,Bike,rapido_bike.png,Cash,3.9,3.8,0.0,0.0,0.0,None,986.0,119.0,12.07,13.0,9.0
RAP20250708499,Completed,206.24,CUST_4502,DR_189,Pune,Pune,24.24,15,2025-03-07,01:48:00,Auto,rapido_bike.png,UPI,3.9,3.6,0.0,0.0,0.0,None,940.0,109.0,11.6,14.0,9.0
RAP20250708500,Completed,195.72,CUST_2734,DR_413,Hyderabad,Delhi,18.42,52,2025-07-24,09:30:00,Bike,rapido_bike.png,Cash,4.5,3.4,0.0,0.0,0.0,None,922.0,108.0,11.71,23.0,32.0
RAP20250708501,Completed,178.9,CUST_6842,DR_720,Delhi,Pune,23.21,40,2025-07-20,06:53:00,Bike,rapido_bike.png,UPI,4.0,3.2,0.0,0.0,0.0,None,906.0,109.0,12.03,21.0,33.0
RAP20250708502,Completed,40.37,CUST_6298,DR_961,Bengaluru,Bengaluru,14.61,42,2025-07-19,00:56:00,Bike,rapido_bike.png,UPI,4.0,4.8,0.0,0.0,0.0,None,980.0,121.0,12.35,27.0,11.0
RAP20250708503,Completed,175.14,CUST_3844,DR_310,Delhi,Bengaluru,20.97,35,2025-07-29,16:53:00,Bike,rapido_bike.png,Cash,5.0,4.3,0.0,0.0,0.0,None,969.0,105.0,10.84,9.0,29.0
RAP20250708504,Incomplete,135.22,CUST_1245,DR_344,Pune,Delhi,13.47,26,2025-07-15,14:35:00,Auto,rapido_auto.png,UPI,4.4,3.7,0.0,0.0,1.0,Driver delayed,958.0,109.0,11.38,10.0,20.0
RAP20250708505,Completed,241.55,CUST_7588,DR_207,Pune,Chennai,12.93,54,2025-07-14,17:52:00,Bike,rapido_bike.png,Wallet,5.0,3.2,0.0,0.0,0.0,None,957.0,113.0,11.81,29.0,38.0
RAP20250708506,Completed,163.58,CUST_6181,DR_116,Bengaluru,Hyderabad,6.17,22,2025-07-26,14:21:00,Bike,rapido_bike.png,Cash,3.5,3.2,0.0,0.0,0.0,None,1009.0,133.0,13.18,28.0,32.0
RAP20250708507,Completed,163.81,CUST_1196,DR_647,Hyderabad,Pune,20.02,5,2025-07-21,04:24:00,Bike,rapido_bike.png,UPI,3.5,4.6,0.0,0.0,0.0,None,970.0,108.0,11.13,12.0,17.0
RAP20250708508,Completed,248.69,CUST_7376,DR_615,Bengaluru,Delhi,13.51,46,2025-06-07,07:10:00,Bike,rapido_auto.png,UPI,3.9,3.3,0.0,0.0,0.0,None,987.0,120.0,12.16,27.0,30.0
RAP20250708509,Cancelled,50.59,CUST_4485,DR_512,Delhi,Hyderabad,5.82,50,2025-09-07,05:55:00,Bike,rapido_bike.png,UPI,4.8,4.0,0.0,1.0,0.0,None,986.0,119.0,12.07,23.0,17.0
RAP20250708510,Completed,90.79,CUST_8516,DR_265,Pune,Pune,11.88,5,2025-02-07,23:33:00,Bike,rapido_auto.png,UPI,3.1,4.2,0.0,0.0,0.0,None,998.0,122.0,12.22,19.0,25.0
RAP20250708511,Completed,174.34,CUST_4606,DR_346,Hyderabad,Pune,12.58,35,2025-08-07,08:18:00,Auto,rapido_bike.png,UPI,3.7,4.0,0.0,0.0,0.0,None,929.0,118.0,12.7,6.0,31.0
RAP20250708512,Completed,99.35,CUST_2081,DR_155,Delhi,Chennai,2.35,31,2025-07-30,03:14:00,Auto,rapido_auto.png,Wallet,3.4,4.6,0.0,0.0,0.0,None,950.0,103.0,10.84,28.0,17.0
RAP20250708513,Completed,106.15,CUST_5562,DR_936,Bengaluru,Hyderabad,18.8,18,2025-07-30,07:43:00,Bike,rapido_bike.png,Wallet,4.9,4.9,0.0,0.0,0.0,None,950.0,103.0,10.84,28.0,27.0
RAP20250708514,Completed,226.38,CUST_7045,DR_542,Delhi,Pune,1.97,53,2025-07-23,06:20:00,Auto,rapido_bike.png,Wallet,5.0,3.8,0.0,0.0,0.0,None,952.0,96.0,10.08,17.0,31.0
RAP20250708515,Completed,157.46,CUST_1719,DR_849,Bengaluru,Chennai,14.59,6,2025-07-24,17:41:00,Bike,rapido_bike.png,Wallet,4.4,4.2,0.0,0.0,0.0,None,922.0,108.0,11.71,28.0,11.0
RAP20250708516,Completed,52.63,CUST_2103,DR_885,Chennai,Bengaluru,16.67,23,2025-07-15,01:55:00,Bike,rapido_auto.png,Cash,3.1,4.2,0.0,0.0,0.0,None,958.0,109.0,11.38,24.0,11.0
RAP20250708517,Incomplete,98.39,CUST_4580,DR_442,Chennai,Chennai,2.53,13,2025-07-28,05:43:00,Bike,rapido_bike.png,UPI,4.5,3.5,0.0,0.0,1.0,Weather issue,999.0,115.0,11.51,20.0,24.0
RAP20250708518,Cancelled,46.73,CUST_7735,DR_900,Pune,Hyderabad,9.14,15,2025-02-07,02:03:00,Auto,rapido_auto.png,Card,3.6,3.4,0.0,1.0,0.0,None,998.0,122.0,12.22,26.0,31.0
RAP20250708519,Completed,152.35,CUST_5940,DR_695,Hyderabad,Chennai,19.6,57,2025-07-22,06:30:00,Auto,rapido_auto.png,Wallet,4.6,4.6,0.0,0.0,0.0,None,963.0,115.0,11.94,27.0,6.0
RAP20250708520,Cancelled,68.12,CUST_9185,DR_365,Pune,Bengaluru,4.88,36,2025-07-23,23:30:00,Bike,rapido_bike.png,UPI,3.7,4.4,0.0,1.0,0.0,None,952.0,96.0,10.08,19.0,16.0
RAP20250708521,Completed,218.57,CUST_2668,DR_789,Delhi,Bengaluru,13.11,54,2025-07-30,00:01:00,Bike,rapido_bike.png,UPI,4.2,4.6,0.0,0.0,0.0,None,950.0,103.0,10.84,29.0,20.0
RAP20250708522,Completed,157.01,CUST_9784,DR_950,Chennai,Hyderabad,4.17,7,2025-07-19,04:15:00,Auto,rapido_bike.png,UPI,4.0,4.4,0.0,0.0,0.0,None,980.0,121.0,12.35,26.0,23.0
RAP20250708523,Completed,43.06,CUST_3809,DR_126,Pune,Delhi,24.07,33,2025-12-07,06:20:00,Auto,rapido_auto.png,Wallet,3.9,3.9,0.0,0.0,0.0,None,1006.0,117.0,11.63,28.0,9.0
RAP20250708524,Completed,96.19,CUST_5127,DR_127,Bengaluru,Chennai,6.94,55,2025-12-07,17:08:00,Bike,rapido_auto.png,UPI,3.5,4.2,0.0,0.0,0.0,None,1006.0,117.0,11.63,19.0,30.0
RAP20250708525,Completed,165.59,CUST_2552,DR_340,Hyderabad,Hyderabad,11.84,23,2025-07-24,06:21:00,Bike,rapido_auto.png,Cash,4.3,4.2,0.0,0.0,0.0,None,922.0,108.0,11.71,24.0,8.0
RAP20250708526,Completed,103.81,CUST_6314,DR_933,Chennai,Pune,11.43,35,2025-05-07,00:27:00,Auto,rapido_auto.png,UPI,5.0,4.1,0.0,0.0,0.0,None,1003.0,114.0,11.37,13.0,28.0
RAP20250708527,Completed,142.9,CUST_7366,DR_645,Hyderabad,Chennai,15.59,5,2025-07-26,05:29:00,Bike,rapido_auto.png,Wallet,4.7,4.4,0.0,0.0,0.0,None,1009.0,133.0,13.18,18.0,10.0
RAP20250708528,Completed,230.06,CUST_3177,DR_197,Hyderabad,Bengaluru,9.21,55,2025-07-16,09:42:00,Auto,rapido_bike.png,Wallet,4.8,3.6,0.0,0.0,0.0,None,935.0,112.0,11.98,25.0,9.0
RAP20250708529,Completed,107.01,CUST_6440,DR_621,Chennai,Chennai,12.78,58,2025-07-20,02:47:00,Auto,rapido_auto.png,Cash,3.9,3.6,0.0,0.0,0.0,None,906.0,109.0,12.03,14.0,19.0
RAP20250708530,Completed,103.89,CUST_3872,DR_920,Bengaluru,Hyderabad,23.17,27,2025-07-22,11:30:00,Bike,rapido_auto.png,Card,4.4,3.4,0.0,0.0,0.0,None,963.0,115.0,11.94,25.0,24.0
RAP20250708531,Cancelled,210.35,CUST_6209,DR_119,Bengaluru,Delhi,2.86,54,2025-07-22,01:57:00,Bike,rapido_bike.png,Cash,4.2,4.7,0.0,1.0,0.0,None,963.0,115.0,11.94,12.0,8.0
RAP20250708532,Completed,100.13,CUST_8899,DR_349,Bengaluru,Delhi,1.85,8,2025-07-30,16:54:00,Bike,rapido_bike.png,Cash,3.3,3.4,0.0,0.0,0.0,None,950.0,103.0,10.84,10.0,16.0
RAP20250708533,Completed,47.15,CUST_2106,DR_821,Hyderabad,Pune,24.94,11,2025-09-07,16:12:00,Bike,rapido_auto.png,Cash,4.6,4.4,0.0,0.0,0.0,None,986.0,119.0,12.07,8.0,16.0
RAP20250708534,Completed,69.81,CUST_6490,DR_527,Bengaluru,Hyderabad,12.49,42,2025-07-14,05:32:00,Bike,rapido_bike.png,Wallet,4.0,5.0,0.0,0.0,0.0,None,957.0,113.0,11.81,22.0,31.0
RAP20250708535,Completed,238.74,CUST_1289,DR_404,Delhi,Chennai,9.31,28,2025-07-30,12:54:00,Bike,rapido_auto.png,Cash,3.3,4.1,0.0,0.0,0.0,None,950.0,103.0,10.84,10.0,34.0
RAP20250708536,Completed,235.32,CUST_8354,DR_660,Delhi,Bengaluru,6.58,28,2025-07-23,01:16:00,Bike,rapido_bike.png,Cash,3.1,4.8,0.0,0.0,0.0,None,952.0,96.0,10.08,27.0,9.0
RAP20250708537,Completed,79.46,CUST_7264,DR_481,Bengaluru,Chennai,17.48,15,2025-07-16,03:24:00,Auto,rapido_bike.png,UPI,4.4,3.9,0.0,0.0,0.0,None,935.0,112.0,11.98,17.0,21.0
RAP20250708538,Cancelled,151.77,CUST_9372,DR_832,Bengaluru,Chennai,16.22,39,2025-12-07,03:19:00,Bike,rapido_bike.png,UPI,4.6,3.4,0.0,1.0,0.0,None,1006.0,117.0,11.63,5.0,14.0
RAP20250708539,Completed,60.22,CUST_4808,DR_194,Chennai,Bengaluru,7.66,35,2025-08-07,07:21:00,Auto,rapido_auto.png,Cash,3.6,3.6,0.0,0.0,0.0,None,929.0,118.0,12.7,23.0,12.0
RAP20250708540,Cancelled,178.43,CUST_9248,DR_793,Chennai,Pune,7.21,33,2025-09-07,08:14:00,Bike,rapido_bike.png,UPI,3.9,3.9,1.0,0.0,0.0,None,986.0,119.0,12.07,8.0,33.0
RAP20250708541,Completed,70.77,CUST_1217,DR_138,Pune,Delhi,21.07,50,2025-06-07,22:19:00,Bike,rapido_bike.png,Wallet,3.9,3.5,0.0,0.0,0.0,None,987.0,120.0,12.16,19.0,27.0
RAP20250708542,Completed,40.95,CUST_4811,DR_145,Hyderabad,Delhi,18.87,10,2025-07-13,18:58:00,Bike,rapido_bike.png,Cash,3.4,3.4,0.0,0.0,0.0,None,972.0,114.0,11.73,23.0,34.0
RAP20250708543,Completed,211.48,CUST_1347,DR_232,Hyderabad,Chennai,19.45,58,2025-02-07,03:45:00,Bike,rapido_bike.png,UPI,3.1,3.2,0.0,0.0,0.0,None,998.0,122.0,12.22,26.0,28.0
RAP20250708544,Completed,101.59,CUST_3032,DR_169,Chennai,Hyderabad,12.21,17,2025-07-21,20:45:00,Bike,rapido_bike.png,Cash,4.9,3.5,0.0,0.0,0.0,None,970.0,108.0,11.13,28.0,16.0
RAP20250708545,Completed,53.87,CUST_6060,DR_612,Delhi,Delhi,8.79,5,2025-07-15,16:36:00,Auto,rapido_auto.png,Cash,3.6,3.6,0.0,0.0,0.0,None,958.0,109.0,11.38,16.0,15.0
RAP20250708546,Completed,213.46,CUST_4873,DR_256,Pune,Pune,13.2,21,2025-07-16,04:53:00,Bike,rapido_auto.png,UPI,4.4,4.6,0.0,0.0,0.0,None,935.0,112.0,11.98,16.0,7.0
RAP20250708547,Completed,197.73,CUST_8020,DR_411,Chennai,Pune,15.45,30,2025-07-25,09:52:00,Bike,rapido_bike.png,Wallet,3.3,3.2,0.0,0.0,0.0,None,964.0,134.0,13.9,12.0,5.0
RAP20250708548,Completed,180.43,CUST_4990,DR_177,Pune,Bengaluru,18.48,34,2025-12-07,11:42:00,Bike,rapido_auto.png,Cash,4.4,4.9,0.0,0.0,0.0,None,1006.0,117.0,11.63,19.0,12.0
RAP20250708549,Completed,230.47,CUST_2300,DR_823,Hyderabad,Hyderabad,12.3,24,2025-07-17,10:28:00,Auto,rapido_auto.png,Wallet,4.7,3.3,0.0,0.0,0.0,None,994.0,133.0,13.38,8.0,20.0
RAP20250708550,Completed,137.63,CUST_1981,DR_358,Hyderabad,Delhi,17.83,40,2025-07-30,23:18:00,Auto,rapido_auto.png,UPI,3.9,3.8,0.0,0.0,0.0,None,950.0,103.0,10.84,26.0,31.0
RAP20250708551,Cancelled,58.17,CUST_3253,DR_124,Hyderabad,Hyderabad,13.74,18,2025-07-22,20:26:00,Bike,rapido_auto.png,Wallet,4.9,4.3,0.0,1.0,0.0,None,963.0,115.0,11.94,25.0,31.0
RAP20250708552,Completed,43.5,CUST_7136,DR_657,Delhi,Delhi,5.29,27,2025-09-07,20:18:00,Bike,rapido_bike.png,Card,3.5,3.1,0.0,0.0,0.0,None,986.0,119.0,12.07,17.0,9.0
RAP20250708553,Completed,100.06,CUST_9171,DR_189,Chennai,Bengaluru,3.29,41,2025-07-19,23:14:00,Bike,rapido_bike.png,Cash,4.9,4.8,0.0,0.0,0.0,None,980.0,121.0,12.35,13.0,8.0
RAP20250708554,Completed,49.1,CUST_5859,DR_558,Pune,Hyderabad,14.68,35,2025-07-22,06:14:00,Bike,rapido_auto.png,UPI,4.5,4.9,0.0,0.0,0.0,None,963.0,115.0,11.94,13.0,13.0
RAP20250708555,Completed,147.81,CUST_4309,DR_146,Chennai,Hyderabad,12.39,29,2025-07-29,01:17:00,Bike,rapido_auto.png,UPI,4.0,3.7,0.0,0.0,0.0,None,969.0,105.0,10.84,5.0,15.0
RAP20250708556,Completed,33.19,CUST_3484,DR_237,Hyderabad,Delhi,10.45,56,2025-07-24,00:13:00,Bike,rapido_auto.png,UPI,3.8,4.0,0.0,0.0,0.0,None,922.0,108.0,11.71,9.0,36.0
RAP20250708557,Completed,127.63,CUST_7156,DR_630,Hyderabad,Chennai,14.9,41,2025-07-24,01:42:00,Bike,rapido_auto.png,UPI,3.9,4.8,0.0,0.0,0.0,None,922.0,108.0,11.71,26.0,23.0
RAP20250708558,Completed,69.26,CUST_4348,DR_368,Chennai,Delhi,17.97,14,2025-03-07,21:53:00,Bike,rapido_auto.png,Wallet,3.5,3.3,0.0,0.0,0.0,None,940.0,109.0,11.6,13.0,36.0
RAP20250708559,Completed,111.02,CUST_1621,DR_532,Bengaluru,Hyderabad,6.94,47,2025-07-28,22:21:00,Auto,rapido_bike.png,UPI,3.0,4.4,0.0,0.0,0.0,None,999.0,115.0,11.51,20.0,12.0
RAP20250708560,Cancelled,178.51,CUST_4900,DR_164,Bengaluru,Bengaluru,14.31,17,2025-02-07,17:49:00,Bike,rapido_bike.png,UPI,3.9,4.6,1.0,0.0,0.0,None,998.0,122.0,12.22,13.0,13.0
RAP20250708561,Completed,107.21,CUST_8270,DR_534,Chennai,Bengaluru,6.65,36,2025-07-17,02:32:00,Bike,rapido_bike.png,Cash,4.4,4.7,0.0,0.0,0.0,None,994.0,133.0,13.38,9.0,16.0
RAP20250708562,Cancelled,105.09,CUST_6385,DR_749,Hyderabad,Chennai,16.55,10,2025-07-29,03:23:00,Auto,rapido_auto.png,Cash,4.7,3.7,0.0,1.0,0.0,None,969.0,105.0,10.84,27.0,17.0
RAP20250708563,Completed,247.97,CUST_3199,DR_663,Pune,Chennai,14.56,23,2025-07-31,21:32:00,Bike,rapido_auto.png,Cash,4.6,3.5,0.0,0.0,0.0,None,966.0,106.0,10.97,18.0,38.0
RAP20250708564,Cancelled,188.14,CUST_5556,DR_581,Bengaluru,Hyderabad,17.95,49,2025-10-07,11:15:00,Auto,rapido_auto.png,UPI,4.8,4.4,0.0,1.0,0.0,None,953.0,113.0,11.86,21.0,22.0
RAP20250708565,Completed,143.05,CUST_6202,DR_645,Chennai,Chennai,21.13,18,2025-07-19,10:00:00,Auto,rapido_bike.png,Wallet,3.0,4.3,0.0,0.0,0.0,None,980.0,121.0,12.35,24.0,28.0
RAP20250708566,Completed,157.46,CUST_1648,DR_556,Delhi,Bengaluru,9.17,41,2025-03-07,13:08:00,Auto,rapido_auto.png,UPI,3.5,3.3,0.0,0.0,0.0,None,940.0,109.0,11.6,16.0,24.0
RAP20250708567,Cancelled,166.44,CUST_9533,DR_756,Chennai,Hyderabad,22.48,43,2025-07-22,19:09:00,Bike,rapido_bike.png,Cash,3.3,3.5,0.0,1.0,0.0,None,963.0,115.0,11.94,24.0,19.0
RAP20250708568,Cancelled,35.41,CUST_7797,DR_911,Hyderabad,Chennai,3.3,48,2025-04-07,11:53:00,Bike,rapido_bike.png,UPI,3.5,3.8,1.0,0.0,0.0,None,952.0,117.0,12.29,18.0,8.0
RAP20250708569,Completed,47.66,CUST_5726,DR_747,Chennai,Bengaluru,16.44,23,2025-07-20,17:42:00,Auto,rapido_bike.png,Cash,3.0,5.0,0.0,0.0,0.0,None,906.0,109.0,12.03,9.0,25.0
RAP20250708570,Completed,172.82,CUST_1388,DR_296,Bengaluru,Chennai,8.7,27,2025-07-31,01:46:00,Bike,rapido_auto.png,Cash,3.6,4.4,0.0,0.0,0.0,None,966.0,106.0,10.97,24.0,10.0
RAP20250708571,Completed,110.18,CUST_4752,DR_288,Bengaluru,Bengaluru,19.06,26,2025-11-07,23:38:00,Bike,rapido_auto.png,UPI,4.5,3.1,0.0,0.0,0.0,None,994.0,124.0,12.47,19.0,10.0
RAP20250708572,Completed,42.2,CUST_6427,DR_877,Chennai,Hyderabad,1.68,30,2025-07-14,19:17:00,Bike,rapido_bike.png,UPI,3.0,3.4,0.0,0.0,0.0,None,957.0,113.0,11.81,23.0,35.0
RAP20250708573,Completed,95.45,CUST_6615,DR_165,Pune,Bengaluru,21.02,54,2025-07-14,19:04:00,Auto,rapido_auto.png,UPI,4.3,4.6,0.0,0.0,0.0,None,957.0,113.0,11.81,13.0,19.0
